CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"rand500_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	500
BEGIN_DATA
178	178	  181.00	  239.00	  190.00	 0.46790	 0.56101	 0.41979	   79.68	  -19.46	    5.30	  0.2786	  0.2970	  0.3099	  0.3180	  0.3674	  0.4420	  0.4733	  0.4910	  0.5084	  0.5310	  0.5640	  0.6156	  0.6759	  0.7029	  0.6966	  0.6776	  0.6528	  0.6115	  0.5585	  0.5155	  0.4833	  0.4616	  0.4417	  0.4281	  0.4276	  0.4351	  0.4500	  0.4720	  0.4953	  0.5072	  0.5050	  0.4954	  0.4818	  0.4746	  0.4900	    0.53
179	179	   35.00	   86.00	   62.00	 0.03585	 0.04524	 0.04543	   25.33	  -11.28	   -4.82	  0.0281	  0.0299	  0.0312	  0.0320	  0.0367	  0.0444	  0.0494	  0.0534	  0.0569	  0.0604	  0.0642	  0.0688	  0.0718	  0.0700	  0.0644	  0.0597	  0.0556	  0.0481	  0.0391	  0.0342	  0.0322	  0.0313	  0.0300	  0.0284	  0.0283	  0.0296	  0.0333	  0.0388	  0.0450	  0.0486	  0.0485	  0.0468	  0.0444	  0.0439	  0.0489	    0.06
180	180	   10.00	   60.00	   18.00	 0.01084	 0.01687	 0.01121	   13.75	  -16.19	    3.57	  0.0077	  0.0082	  0.0086	  0.0089	  0.0098	  0.0104	  0.0109	  0.0114	  0.0121	  0.0132	  0.0164	  0.0224	  0.0285	  0.0305	  0.0291	  0.0265	  0.0235	  0.0193	  0.0147	  0.0115	  0.0099	  0.0092	  0.0086	  0.0081	  0.0078	  0.0082	  0.0092	  0.0107	  0.0127	  0.0137	  0.0138	  0.0130	  0.0120	  0.0121	  0.0139	    0.02
181	181	  204.00	  205.00	  148.00	 0.47779	 0.51949	 0.26539	   77.25	   -6.28	   23.75	  0.1725	  0.1839	  0.1919	  0.1969	  0.2260	  0.2684	  0.2850	  0.2968	  0.3098	  0.3282	  0.3632	  0.4311	  0.5099	  0.5441	  0.5408	  0.5371	  0.5389	  0.5252	  0.5095	  0.5156	  0.5240	  0.5260	  0.5221	  0.5191	  0.5223	  0.5302	  0.5423	  0.5577	  0.5728	  0.5819	  0.5846	  0.5832	  0.5802	  0.5801	  0.5904	    0.61
182	182	   66.00	   70.00	  119.00	 0.08494	 0.07728	 0.12152	   33.41	    9.50	  -20.42	  0.0840	  0.0896	  0.0934	  0.0959	  0.1132	  0.1403	  0.1527	  0.1578	  0.1602	  0.1594	  0.1507	  0.1341	  0.1168	  0.0977	  0.0789	  0.0700	  0.0680	  0.0611	  0.0536	  0.0565	  0.0668	  0.0776	  0.0830	  0.0828	  0.0813	  0.0844	  0.0950	  0.1120	  0.1301	  0.1419	  0.1452	  0.1440	  0.1405	  0.1404	  0.1503	    0.17
183	183	   66.00	  119.00	  103.00	 0.09445	 0.11610	 0.12575	   40.59	  -13.43	   -9.27	  0.0774	  0.0826	  0.0862	  0.0884	  0.1038	  0.1282	  0.1418	  0.1511	  0.1590	  0.1666	  0.1731	  0.1783	  0.1814	  0.1754	  0.1615	  0.1500	  0.1402	  0.1214	  0.1006	  0.0900	  0.0855	  0.0826	  0.0786	  0.0752	  0.0751	  0.0784	  0.0853	  0.0961	  0.1079	  0.1144	  0.1139	  0.1104	  0.1054	  0.1043	  0.1141	    0.14
184	184	  217.00	  214.00	  159.00	 0.53170	 0.57156	 0.29682	   80.26	   -4.93	   23.74	  0.1987	  0.2118	  0.2210	  0.2267	  0.2589	  0.3052	  0.3225	  0.3345	  0.3478	  0.3669	  0.4023	  0.4711	  0.5524	  0.5885	  0.5857	  0.5822	  0.5849	  0.5725	  0.5594	  0.5695	  0.5818	  0.5868	  0.5852	  0.5836	  0.5871	  0.5942	  0.6050	  0.6186	  0.6316	  0.6398	  0.6428	  0.6426	  0.6413	  0.6417	  0.6496	    0.67
185	185	   87.00	   70.00	   35.00	 0.07660	 0.07221	 0.02890	   32.31	    6.73	   17.85	  0.0202	  0.0215	  0.0225	  0.0230	  0.0254	  0.0283	  0.0294	  0.0309	  0.0326	  0.0350	  0.0411	  0.0521	  0.0630	  0.0653	  0.0625	  0.0622	  0.0632	  0.0597	  0.0578	  0.0662	  0.0812	  0.0917	  0.0939	  0.0939	  0.0959	  0.1002	  0.1067	  0.1151	  0.1232	  0.1284	  0.1297	  0.1288	  0.1276	  0.1286	  0.1369	    0.15
186	186	  186.00	  232.00	  173.00	 0.46306	 0.54843	 0.35553	   78.95	  -17.72	   12.65	  0.2321	  0.2474	  0.2581	  0.2649	  0.3056	  0.3663	  0.3916	  0.4071	  0.4230	  0.4454	  0.4830	  0.5494	  0.6259	  0.6614	  0.6592	  0.6453	  0.6275	  0.5935	  0.5495	  0.5162	  0.4910	  0.4732	  0.4559	  0.4443	  0.4444	  0.4522	  0.4665	  0.4873	  0.5091	  0.5201	  0.5189	  0.5110	  0.4995	  0.4933	  0.5076	    0.55
187	187	   80.00	   91.00	   38.00	 0.07991	 0.08675	 0.03507	   35.35	   -3.36	   18.74	  0.0222	  0.0236	  0.0246	  0.0253	  0.0278	  0.0317	  0.0337	  0.0362	  0.0388	  0.0426	  0.0512	  0.0678	  0.0856	  0.0922	  0.0905	  0.0899	  0.0909	  0.0863	  0.0811	  0.0835	  0.0882	  0.0901	  0.0887	  0.0872	  0.0887	  0.0926	  0.0987	  0.1069	  0.1153	  0.1202	  0.1209	  0.1189	  0.1167	  0.1171	  0.1252	    0.14
188	188	  144.00	   88.00	  144.00	 0.22396	 0.18677	 0.17005	   50.31	   21.55	   -3.81	  0.1272	  0.1357	  0.1415	  0.1452	  0.1695	  0.2046	  0.2145	  0.2154	  0.2157	  0.2148	  0.2077	  0.1966	  0.1859	  0.1639	  0.1394	  0.1331	  0.1373	  0.1280	  0.1244	  0.1560	  0.2121	  0.2552	  0.2711	  0.2752	  0.2793	  0.2872	  0.3007	  0.3185	  0.3359	  0.3465	  0.3494	  0.3480	  0.3451	  0.3469	  0.3598	    0.38
189	189	   86.00	  141.00	  142.00	 0.15486	 0.18554	 0.21068	   50.16	  -13.39	  -12.81	  0.1327	  0.1415	  0.1477	  0.1515	  0.1788	  0.2219	  0.2441	  0.2570	  0.2670	  0.2766	  0.2831	  0.2864	  0.2876	  0.2757	  0.2528	  0.2343	  0.2192	  0.1911	  0.1602	  0.1452	  0.1396	  0.1361	  0.1306	  0.1255	  0.1251	  0.1296	  0.1397	  0.1552	  0.1718	  0.1814	  0.1813	  0.1759	  0.1688	  0.1664	  0.1793	    0.21
190	190	   84.00	  135.00	   79.00	 0.11652	 0.14821	 0.09149	   45.39	  -17.40	    9.76	  0.0544	  0.0580	  0.0605	  0.0621	  0.0713	  0.0851	  0.0928	  0.0998	  0.1064	  0.1148	  0.1317	  0.1624	  0.1950	  0.2059	  0.1991	  0.1907	  0.1821	  0.1616	  0.1385	  0.1270	  0.1212	  0.1162	  0.1099	  0.1054	  0.1061	  0.1105	  0.1182	  0.1294	  0.1413	  0.1479	  0.1470	  0.1426	  0.1370	  0.1353	  0.1463	    0.17
191	191	   94.00	   87.00	  144.00	 0.14204	 0.12946	 0.17887	   42.68	   11.13	  -18.97	  0.1233	  0.1314	  0.1372	  0.1407	  0.1678	  0.2086	  0.2253	  0.2309	  0.2334	  0.2325	  0.2215	  0.1998	  0.1775	  0.1520	  0.1264	  0.1149	  0.1133	  0.1038	  0.0940	  0.1010	  0.1195	  0.1369	  0.1454	  0.1454	  0.1438	  0.1481	  0.1628	  0.1856	  0.2092	  0.2242	  0.2284	  0.2275	  0.2238	  0.2236	  0.2358	    0.26
192	192	  137.00	  140.00	  197.00	 0.28401	 0.27984	 0.35106	   59.88	    5.63	  -19.60	  0.2384	  0.2541	  0.2651	  0.2720	  0.3237	  0.4036	  0.4360	  0.4469	  0.4534	  0.4564	  0.4424	  0.4086	  0.3751	  0.3363	  0.2940	  0.2735	  0.2697	  0.2501	  0.2288	  0.2357	  0.2559	  0.2730	  0.2794	  0.2772	  0.2750	  0.2810	  0.3001	  0.3295	  0.3598	  0.3785	  0.3832	  0.3803	  0.3737	  0.3724	  0.3873	    0.42
193	193	  108.00	  134.00	   77.00	 0.15362	 0.17893	 0.09036	   49.36	  -10.69	   17.01	  0.0544	  0.0580	  0.0605	  0.0621	  0.0705	  0.0836	  0.0905	  0.0970	  0.1036	  0.1125	  0.1302	  0.1637	  0.1998	  0.2131	  0.2084	  0.2041	  0.2019	  0.1876	  0.1710	  0.1675	  0.1674	  0.1649	  0.1595	  0.1553	  0.1569	  0.1627	  0.1718	  0.1842	  0.1971	  0.2043	  0.2041	  0.2004	  0.1954	  0.1952	  0.2073	    0.23
194	194	  157.00	  212.00	  151.00	 0.35163	 0.42992	 0.27758	   71.55	  -20.15	   11.85	  0.1736	  0.1850	  0.1930	  0.1981	  0.2305	  0.2793	  0.3007	  0.3147	  0.3285	  0.3473	  0.3809	  0.4433	  0.5163	  0.5480	  0.5417	  0.5264	  0.5080	  0.4711	  0.4254	  0.3935	  0.3712	  0.3544	  0.3377	  0.3260	  0.3262	  0.3342	  0.3487	  0.3701	  0.3924	  0.4042	  0.4029	  0.3943	  0.3818	  0.3765	  0.3931	    0.43
195	195	  108.00	   52.00	   57.00	 0.10134	 0.07967	 0.03974	   33.91	   20.81	   13.30	  0.0320	  0.0341	  0.0355	  0.0364	  0.0406	  0.0458	  0.0465	  0.0468	  0.0472	  0.0481	  0.0514	  0.0576	  0.0622	  0.0584	  0.0516	  0.0500	  0.0505	  0.0457	  0.0451	  0.0616	  0.0967	  0.1265	  0.1367	  0.1393	  0.1426	  0.1484	  0.1572	  0.1685	  0.1795	  0.1860	  0.1883	  0.1874	  0.1857	  0.1867	  0.1968	    0.21
196	196	  175.00	  204.00	  143.00	 0.38498	 0.44688	 0.24690	   72.68	  -14.09	   19.14	  0.1560	  0.1663	  0.1736	  0.1781	  0.2048	  0.2451	  0.2626	  0.2753	  0.2886	  0.3069	  0.3414	  0.4068	  0.4819	  0.5158	  0.5143	  0.5070	  0.4998	  0.4767	  0.4464	  0.4299	  0.4182	  0.4079	  0.3955	  0.3866	  0.3882	  0.3965	  0.4105	  0.4301	  0.4500	  0.4610	  0.4613	  0.4550	  0.4460	  0.4423	  0.4582	    0.49
197	197	   29.00	   65.00	   11.00	 0.02348	 0.02967	 0.01086	   19.92	   -9.86	   14.69	  0.0073	  0.0078	  0.0082	  0.0083	  0.0091	  0.0097	  0.0098	  0.0101	  0.0108	  0.0122	  0.0155	  0.0235	  0.0331	  0.0380	  0.0385	  0.0377	  0.0365	  0.0334	  0.0292	  0.0266	  0.0252	  0.0245	  0.0236	  0.0228	  0.0230	  0.0241	  0.0265	  0.0300	  0.0338	  0.0360	  0.0363	  0.0356	  0.0343	  0.0342	  0.0374	    0.05
198	198	  231.00	  205.00	  168.00	 0.57280	 0.58500	 0.32311	   81.01	    2.15	   20.95	  0.2226	  0.2374	  0.2476	  0.2542	  0.2905	  0.3431	  0.3614	  0.3722	  0.3842	  0.4008	  0.4306	  0.4888	  0.5567	  0.5769	  0.5595	  0.5537	  0.5626	  0.5513	  0.5450	  0.5799	  0.6207	  0.6434	  0.6510	  0.6545	  0.6595	  0.6660	  0.6753	  0.6862	  0.6966	  0.7036	  0.7078	  0.7096	  0.7114	  0.7135	  0.7190	    0.73
199	199	  249.00	  201.00	  185.00	 0.64878	 0.63069	 0.37478	   83.48	    9.35	   17.78	  0.2700	  0.2878	  0.3004	  0.3081	  0.3518	  0.4139	  0.4329	  0.4409	  0.4500	  0.4635	  0.4878	  0.5380	  0.5965	  0.6011	  0.5662	  0.5561	  0.5695	  0.5558	  0.5528	  0.6132	  0.6886	  0.7369	  0.7592	  0.7703	  0.7775	  0.7837	  0.7916	  0.8000	  0.8075	  0.8134	  0.8188	  0.8225	  0.8267	  0.8292	  0.8304	    0.83
200	200	   36.00	   90.00	   92.00	 0.04580	 0.05480	 0.08159	   28.06	   -8.84	  -16.51	  0.0507	  0.0540	  0.0564	  0.0578	  0.0684	  0.0850	  0.0950	  0.1015	  0.1064	  0.1100	  0.1101	  0.1056	  0.0996	  0.0909	  0.0798	  0.0713	  0.0651	  0.0547	  0.0433	  0.0372	  0.0355	  0.0352	  0.0342	  0.0325	  0.0320	  0.0334	  0.0378	  0.0451	  0.0531	  0.0580	  0.0582	  0.0560	  0.0531	  0.0521	  0.0586	    0.07
201	201	   95.00	  111.00	   54.00	 0.11685	 0.12974	 0.05443	   42.72	   -5.68	   20.44	  0.0328	  0.0350	  0.0365	  0.0375	  0.0422	  0.0490	  0.0526	  0.0565	  0.0606	  0.0667	  0.0795	  0.1044	  0.1311	  0.1414	  0.1391	  0.1380	  0.1391	  0.1318	  0.1234	  0.1253	  0.1297	  0.1306	  0.1278	  0.1253	  0.1270	  0.1320	  0.1397	  0.1499	  0.1599	  0.1657	  0.1664	  0.1640	  0.1605	  0.1606	  0.1709	    0.19
202	202	  206.00	  183.00	  144.00	 0.45529	 0.46804	 0.24157	   74.07	    1.14	   22.49	  0.1595	  0.1700	  0.1773	  0.1821	  0.2095	  0.2498	  0.2648	  0.2740	  0.2845	  0.2987	  0.3262	  0.3817	  0.4465	  0.4661	  0.4505	  0.4456	  0.4542	  0.4426	  0.4342	  0.4633	  0.4974	  0.5147	  0.5184	  0.5193	  0.5242	  0.5323	  0.5438	  0.5577	  0.5711	  0.5798	  0.5833	  0.5835	  0.5829	  0.5846	  0.5936	    0.61
203	203	  202.00	  146.00	  140.00	 0.40534	 0.37962	 0.20528	   68.00	   12.52	   19.03	  0.1406	  0.1499	  0.1565	  0.1605	  0.1856	  0.2215	  0.2325	  0.2384	  0.2448	  0.2536	  0.2715	  0.3097	  0.3519	  0.3510	  0.3227	  0.3152	  0.3250	  0.3113	  0.3069	  0.3584	  0.4309	  0.4772	  0.4926	  0.4977	  0.5045	  0.5135	  0.5254	  0.5394	  0.5529	  0.5616	  0.5657	  0.5666	  0.5665	  0.5690	  0.5789	    0.60
204	204	   78.00	  104.00	   47.00	 0.08549	 0.09784	 0.04388	   37.45	   -7.44	   16.95	  0.0271	  0.0290	  0.0302	  0.0310	  0.0344	  0.0394	  0.0422	  0.0455	  0.0492	  0.0539	  0.0642	  0.0842	  0.1051	  0.1128	  0.1104	  0.1088	  0.1086	  0.1017	  0.0932	  0.0923	  0.0936	  0.0934	  0.0908	  0.0886	  0.0897	  0.0935	  0.1000	  0.1088	  0.1178	  0.1230	  0.1234	  0.1213	  0.1180	  0.1182	  0.1268	    0.14
205	205	  165.00	  175.00	  230.00	 0.40167	 0.40354	 0.49955	   69.72	    3.94	  -21.39	  0.3388	  0.3612	  0.3769	  0.3867	  0.4628	  0.5805	  0.6241	  0.6348	  0.6409	  0.6441	  0.6253	  0.5836	  0.5440	  0.4902	  0.4281	  0.4010	  0.3979	  0.3659	  0.3348	  0.3498	  0.3779	  0.3920	  0.3898	  0.3823	  0.3814	  0.3896	  0.4087	  0.4379	  0.4682	  0.4854	  0.4859	  0.4778	  0.4655	  0.4587	  0.4754	    0.52
206	206	  113.00	   54.00	   99.00	 0.12771	 0.09735	 0.08159	   37.36	   24.86	   -0.47	  0.0642	  0.0685	  0.0715	  0.0733	  0.0847	  0.1006	  0.1041	  0.1038	  0.1031	  0.1015	  0.0978	  0.0931	  0.0876	  0.0747	  0.0607	  0.0573	  0.0591	  0.0539	  0.0527	  0.0734	  0.1150	  0.1506	  0.1650	  0.1690	  0.1722	  0.1784	  0.1897	  0.2048	  0.2194	  0.2285	  0.2312	  0.2307	  0.2286	  0.2301	  0.2409	    0.26
207	207	  119.00	  128.00	   68.00	 0.16668	 0.18449	 0.07502	   50.03	   -6.11	   23.93	  0.0450	  0.0479	  0.0500	  0.0513	  0.0580	  0.0677	  0.0725	  0.0776	  0.0833	  0.0913	  0.1088	  0.1437	  0.1828	  0.1987	  0.1960	  0.1948	  0.1968	  0.1872	  0.1764	  0.1799	  0.1861	  0.1875	  0.1837	  0.1805	  0.1828	  0.1890	  0.1987	  0.2113	  0.2237	  0.2309	  0.2312	  0.2286	  0.2245	  0.2246	  0.2370	    0.26
208	208	  155.00	  155.00	  220.00	 0.36242	 0.35325	 0.45398	   66.00	    7.39	  -22.49	  0.3077	  0.3281	  0.3423	  0.3512	  0.4205	  0.5283	  0.5694	  0.5805	  0.5863	  0.5877	  0.5666	  0.5203	  0.4760	  0.4226	  0.3645	  0.3383	  0.3357	  0.3104	  0.2850	  0.2997	  0.3298	  0.3515	  0.3582	  0.3545	  0.3521	  0.3588	  0.3802	  0.4133	  0.4471	  0.4675	  0.4717	  0.4669	  0.4577	  0.4534	  0.4692	    0.51
209	209	  154.00	  219.00	  206.00	 0.39114	 0.46705	 0.45429	   74.00	  -17.80	   -8.74	  0.2932	  0.3125	  0.3260	  0.3346	  0.3960	  0.4905	  0.5312	  0.5500	  0.5659	  0.5852	  0.6013	  0.6174	  0.6365	  0.6299	  0.6001	  0.5728	  0.5473	  0.4983	  0.4411	  0.4057	  0.3827	  0.3648	  0.3454	  0.3313	  0.3305	  0.3385	  0.3543	  0.3783	  0.4039	  0.4171	  0.4138	  0.4026	  0.3866	  0.3784	  0.3961	    0.44
210	210	  153.00	  190.00	  218.00	 0.37580	 0.40686	 0.47344	   69.96	   -5.27	  -17.99	  0.3135	  0.3343	  0.3488	  0.3579	  0.4264	  0.5331	  0.5768	  0.5921	  0.6028	  0.6128	  0.6075	  0.5851	  0.5645	  0.5278	  0.4780	  0.4494	  0.4358	  0.3974	  0.3558	  0.3480	  0.3533	  0.3546	  0.3470	  0.3377	  0.3361	  0.3435	  0.3611	  0.3884	  0.4173	  0.4334	  0.4331	  0.4244	  0.4114	  0.4048	  0.4215	    0.46
211	211	   86.00	   37.00	   28.00	 0.06060	 0.04550	 0.01701	   25.41	   20.28	   16.56	  0.0151	  0.0161	  0.0168	  0.0173	  0.0185	  0.0197	  0.0195	  0.0193	  0.0193	  0.0200	  0.0220	  0.0263	  0.0299	  0.0291	  0.0266	  0.0261	  0.0258	  0.0232	  0.0234	  0.0331	  0.0561	  0.0771	  0.0847	  0.0870	  0.0895	  0.0936	  0.0997	  0.1075	  0.1154	  0.1204	  0.1221	  0.1219	  0.1211	  0.1230	  0.1301	    0.14
212	212	  146.00	  211.00	  183.00	 0.34179	 0.41653	 0.36404	   70.63	  -19.55	   -2.88	  0.2304	  0.2456	  0.2563	  0.2629	  0.3102	  0.3821	  0.4144	  0.4323	  0.4478	  0.4670	  0.4902	  0.5237	  0.5605	  0.5663	  0.5443	  0.5200	  0.4948	  0.4485	  0.3949	  0.3612	  0.3397	  0.3237	  0.3069	  0.2948	  0.2944	  0.3019	  0.3162	  0.3380	  0.3612	  0.3735	  0.3711	  0.3616	  0.3479	  0.3418	  0.3583	    0.40
213	213	  118.00	  170.00	  107.00	 0.20260	 0.25637	 0.15110	   57.69	  -20.38	   13.49	  0.0901	  0.0960	  0.1002	  0.1029	  0.1188	  0.1425	  0.1547	  0.1648	  0.1745	  0.1880	  0.2148	  0.2660	  0.3232	  0.3456	  0.3385	  0.3263	  0.3123	  0.2819	  0.2465	  0.2262	  0.2140	  0.2043	  0.1937	  0.1862	  0.1869	  0.1930	  0.2039	  0.2196	  0.2362	  0.2452	  0.2440	  0.2376	  0.2289	  0.2259	  0.2401	    0.27
214	214	  220.00	  154.00	  155.00	 0.48131	 0.44398	 0.24784	   72.49	   15.19	   18.64	  0.1729	  0.1843	  0.1924	  0.1974	  0.2279	  0.2716	  0.2845	  0.2904	  0.2968	  0.3055	  0.3241	  0.3662	  0.4128	  0.4068	  0.3671	  0.3565	  0.3704	  0.3553	  0.3520	  0.4190	  0.5099	  0.5675	  0.5895	  0.5984	  0.6062	  0.6149	  0.6259	  0.6385	  0.6501	  0.6580	  0.6627	  0.6646	  0.6664	  0.6690	  0.6758	    0.69
215	215	   76.00	  138.00	  129.00	 0.13094	 0.16305	 0.18287	   47.37	  -16.15	  -11.77	  0.1136	  0.1211	  0.1264	  0.1297	  0.1526	  0.1892	  0.2089	  0.2212	  0.2306	  0.2402	  0.2488	  0.2559	  0.2610	  0.2527	  0.2327	  0.2150	  0.1991	  0.1709	  0.1402	  0.1242	  0.1169	  0.1123	  0.1065	  0.1018	  0.1015	  0.1055	  0.1141	  0.1275	  0.1417	  0.1499	  0.1494	  0.1443	  0.1375	  0.1355	  0.1473	    0.18
216	216	  178.00	  246.00	  215.00	 0.48691	 0.58279	 0.51903	   80.90	  -19.48	   -4.30	  0.3488	  0.3719	  0.3880	  0.3981	  0.4636	  0.5624	  0.6040	  0.6231	  0.6407	  0.6628	  0.6853	  0.7104	  0.7424	  0.7530	  0.7393	  0.7142	  0.6819	  0.6331	  0.5721	  0.5215	  0.4846	  0.4605	  0.4391	  0.4246	  0.4235	  0.4309	  0.4456	  0.4685	  0.4926	  0.5049	  0.5021	  0.4913	  0.4769	  0.4695	  0.4854	    0.53
217	217	  145.00	  190.00	  125.00	 0.27993	 0.34185	 0.19135	   65.11	  -18.53	   16.97	  0.1174	  0.1252	  0.1306	  0.1340	  0.1542	  0.1845	  0.1987	  0.2100	  0.2212	  0.2367	  0.2681	  0.3293	  0.3995	  0.4299	  0.4258	  0.4150	  0.4028	  0.3733	  0.3370	  0.3154	  0.3011	  0.2896	  0.2767	  0.2675	  0.2683	  0.2759	  0.2889	  0.3076	  0.3270	  0.3375	  0.3368	  0.3298	  0.3198	  0.3164	  0.3318	    0.37
218	218	   55.00	   90.00	  116.00	 0.07668	 0.08169	 0.12705	   34.33	   -1.93	  -20.41	  0.0823	  0.0878	  0.0916	  0.0940	  0.1113	  0.1391	  0.1539	  0.1614	  0.1664	  0.1692	  0.1651	  0.1528	  0.1389	  0.1225	  0.1044	  0.0931	  0.0870	  0.0758	  0.0628	  0.0584	  0.0601	  0.0635	  0.0643	  0.0625	  0.0614	  0.0639	  0.0719	  0.0852	  0.0994	  0.1082	  0.1096	  0.1071	  0.1030	  0.1023	  0.1116	    0.13
219	219	  120.00	  129.00	  185.00	 0.23480	 0.23246	 0.30893	   55.33	    4.80	  -21.17	  0.2080	  0.2218	  0.2314	  0.2375	  0.2828	  0.3535	  0.3832	  0.3942	  0.4004	  0.4027	  0.3899	  0.3599	  0.3291	  0.2924	  0.2526	  0.2319	  0.2259	  0.2069	  0.1857	  0.1881	  0.2043	  0.2199	  0.2265	  0.2245	  0.2219	  0.2270	  0.2453	  0.2738	  0.3036	  0.3221	  0.3270	  0.3239	  0.3178	  0.3171	  0.3317	    0.36
220	220	   85.00	  148.00	   89.00	 0.13398	 0.17691	 0.11812	   49.11	  -21.70	    7.65	  0.0693	  0.0738	  0.0771	  0.0791	  0.0917	  0.1108	  0.1213	  0.1300	  0.1381	  0.1486	  0.1689	  0.2066	  0.2470	  0.2605	  0.2513	  0.2385	  0.2237	  0.1952	  0.1636	  0.1460	  0.1362	  0.1288	  0.1209	  0.1155	  0.1159	  0.1205	  0.1286	  0.1408	  0.1538	  0.1610	  0.1601	  0.1547	  0.1475	  0.1454	  0.1572	    0.19
221	221	  239.00	  236.00	  171.00	 0.63877	 0.68817	 0.34065	   86.42	   -5.57	   27.66	  0.2344	  0.2499	  0.2608	  0.2676	  0.3025	  0.3521	  0.3704	  0.3821	  0.3960	  0.4170	  0.4577	  0.5393	  0.6424	  0.6982	  0.7059	  0.7046	  0.7058	  0.6945	  0.6823	  0.6905	  0.7010	  0.7065	  0.7068	  0.7070	  0.7103	  0.7161	  0.7250	  0.7359	  0.7465	  0.7535	  0.7576	  0.7588	  0.7600	  0.7613	  0.7663	    0.78
222	222	  145.00	  156.00	   92.00	 0.23836	 0.26697	 0.11410	   58.69	   -8.15	   25.36	  0.0687	  0.0733	  0.0764	  0.0784	  0.0895	  0.1058	  0.1134	  0.1205	  0.1284	  0.1393	  0.1621	  0.2098	  0.2653	  0.2897	  0.2879	  0.2861	  0.2878	  0.2756	  0.2607	  0.2620	  0.2657	  0.2649	  0.2594	  0.2551	  0.2577	  0.2650	  0.2763	  0.2909	  0.3057	  0.3142	  0.3151	  0.3117	  0.3070	  0.3073	  0.3206	    0.35
223	223	   49.00	    0.00	   59.00	 0.03436	 0.01946	 0.02259	   15.20	   30.05	   -6.48	  0.0221	  0.0235	  0.0245	  0.0251	  0.0285	  0.0333	  0.0337	  0.0320	  0.0296	  0.0257	  0.0203	  0.0148	  0.0110	  0.0072	  0.0049	  0.0041	  0.0043	  0.0041	  0.0045	  0.0082	  0.0193	  0.0351	  0.0467	  0.0516	  0.0523	  0.0548	  0.0622	  0.0730	  0.0837	  0.0913	  0.0956	  0.0977	  0.0988	  0.1003	  0.1054	    0.11
224	224	  132.00	  199.00	  180.00	 0.29620	 0.36230	 0.34294	   66.69	  -19.08	   -6.67	  0.2182	  0.2326	  0.2427	  0.2490	  0.2927	  0.3607	  0.3927	  0.4103	  0.4252	  0.4423	  0.4611	  0.4859	  0.5119	  0.5103	  0.4846	  0.4586	  0.4330	  0.3866	  0.3345	  0.3041	  0.2868	  0.2740	  0.2598	  0.2493	  0.2488	  0.2555	  0.2688	  0.2889	  0.3108	  0.3225	  0.3203	  0.3113	  0.2993	  0.2939	  0.3099	    0.35
225	225	  231.00	  162.00	  169.00	 0.52950	 0.48715	 0.29340	   75.27	   16.03	   15.68	  0.2054	  0.2190	  0.2285	  0.2344	  0.2725	  0.3267	  0.3427	  0.3483	  0.3544	  0.3633	  0.3799	  0.4189	  0.4619	  0.4492	  0.4022	  0.3895	  0.4052	  0.3892	  0.3861	  0.4597	  0.5573	  0.6186	  0.6436	  0.6545	  0.6626	  0.6711	  0.6813	  0.6928	  0.7035	  0.7112	  0.7163	  0.7189	  0.7215	  0.7245	  0.7293	    0.74
